user_id,meal_id,rating
506,77,4.0
506,82,3.0
506,83,3.0
506,99,4.0
506,100,2.0
506,123,5.0
506,125,4.0
506,142,3.0
506,147,3.0
506,150,4.0
506,153,4.0
506,154,4.0
506,158,4.0
506,160,5.0
506,164,3.0
506,179,5.0
506,187,4.0
506,191,4.0
506,198,4.0
506,216,4.0
506,217,5.0
506,221,4.0
506,229,3.0
506,230,4.0
506,243,4.0
506,265,5.0
506,268,5.0
506,275,5.0
506,277,4.0
506,281,2.0
506,286,4.0
506,287,4.0
506,290,2.0
506,292,4.0
506,296,3.0
506,302,3.0
506,308,4.0
506,313,4.0
506,316,4.0
506,317,4.0
506,330,3.0
506,333,3.0
506,340,3.0
506,343,4.0
506,354,4.0
506,365,5.0
506,368,2.0
506,386,3.0
506,387,4.0
506,392,3.0
506,394,4.0
506,408,5.0
506,413,4.0
506,421,4.0
506,434,3.0
506,435,4.0
506,440,5.0
506,445,4.0
507,7,3.0
507,12,4.0
507,13,4.0
507,17,3.0
507,58,4.0
507,60,3.0
507,63,4.0
507,66,2.0
507,75,4.0
507,92,3.0
507,101,4.0
507,113,4.0
507,140,4.0
507,173,3.0
507,181,4.0
507,186,4.0
507,193,5.0
507,200,5.0
507,211,5.0
507,226,5.0
507,231,3.0
507,276,4.0
507,339,4.0
507,357,4.0
507,361,4.0
507,410,4.0
507,423,5.0
508,2,5.0
508,6,4.0
508,23,4.0
508,55,5.0
508,62,3.0
508,67,3.0
508,73,5.0
508,85,4.0
508,87,3.0
508,94,4.0
508,108,4.0
508,116,4.0
508,121,1.0
508,128,4.0
508,130,3.0
508,141,4.0
508,145,4.0
508,146,3.0
508,152,4.0
508,174,3.0
508,185,3.0
508,192,4.0
508,194,4.0
508,225,3.0
508,241,4.0
508,242,3.0
508,248,4.0
508,259,3.0
508,263,5.0
508,267,4.0
508,269,4.0
508,273,3.0
508,282,4.0
508,284,4.0
508,300,4.0
508,314,3.0
508,322,4.0
508,324,3.0
508,327,5.0
508,342,4.0
508,348,5.0
508,353,3.0
508,359,5.0
508,362,4.0
508,363,3.0
508,369,4.0
508,391,5.0
508,409,5.0
508,414,3.0
508,415,4.0
508,422,4.0
508,424,3.0
508,425,2.0
508,427,3.0
508,436,4.0
508,437,4.0
508,442,3.0
508,446,4.0
508,453,4.0
509,24,3.0
509,28,5.0
509,34,3.0
509,42,3.0
509,44,4.0
509,45,3.0
509,48,4.0
509,49,5.0
509,68,3.0
509,72,4.0
509,74,5.0
509,76,3.0
509,82,3.0
509,93,4.0
509,99,5.0
509,109,4.0
509,114,3.0
509,123,3.0
509,125,3.0
509,127,4.0
509,132,4.0
509,158,5.0
509,160,4.0
509,161,3.0
509,162,3.0
509,164,4.0
509,167,4.0
509,178,3.0
509,187,4.0
509,196,4.0
509,199,4.0
509,201,4.0
509,217,5.0
509,229,4.0
509,245,3.0
509,260,4.0
509,271,4.0
509,272,4.0
509,275,4.0
509,277,5.0
509,294,4.0
509,313,2.0
509,329,5.0
509,330,4.0
509,333,2.0
509,340,4.0
509,343,2.0
509,345,5.0
509,347,3.0
509,360,4.0
509,372,5.0
509,386,4.0
509,390,4.0
509,392,4.0
509,396,3.0
509,397,4.0
509,398,3.0
509,402,4.0
509,404,4.0
509,428,3.0
509,443,3.0
509,447,4.0
510,2,3.0
510,11,3.0
510,26,4.0
510,55,4.0
510,84,2.0
510,94,3.0
510,96,2.0
510,104,3.0
510,108,3.0
510,111,4.0
510,117,5.0
510,126,2.0
510,130,5.0
510,133,4.0
510,146,3.0
510,148,5.0
510,151,2.0
510,152,3.0
510,215,4.0
510,222,4.0
510,225,3.0
510,227,3.0
510,236,4.0
510,241,4.0
510,246,4.0
510,248,2.0
510,249,3.0
510,259,3.0
510,270,4.0
510,282,4.0
510,284,2.0
510,291,3.0
510,300,2.0
510,309,4.0
510,324,4.0
510,341,3.0
510,342,3.0
510,346,3.0
510,349,3.0
510,359,4.0
510,363,3.0
510,366,4.0
510,367,3.0
510,370,2.0
510,384,2.0
510,403,2.0
510,437,3.0
510,441,3.0
510,442,5.0
510,446,4.0
510,450,2.0
511,11,3.0
511,23,4.0
511,26,5.0
511,35,3.0
511,55,3.0
511,73,4.0
511,90,3.0
511,94,4.0
511,102,5.0
511,104,5.0
511,108,3.0
511,121,4.0
511,126,4.0
511,130,3.0
511,133,4.0
511,145,3.0
511,146,5.0
511,149,3.0
511,151,5.0
511,185,4.0
511,202,2.0
511,215,5.0
511,224,3.0
511,227,5.0
511,237,3.0
511,263,4.0
511,273,4.0
511,282,4.0
511,291,4.0
511,299,4.0
511,314,5.0
511,315,3.0
511,319,3.0
511,324,4.0
511,327,4.0
511,336,4.0
511,342,4.0
511,348,5.0
511,349,5.0
511,362,3.0
511,363,3.0
511,364,2.0
511,367,4.0
511,369,3.0
511,384,4.0
511,391,3.0
511,401,3.0
511,414,4.0
511,415,4.0
511,419,3.0
511,422,2.0
511,425,5.0
511,437,5.0
511,446,4.0
511,450,4.0
511,453,5.0
511,457,5.0
512,11,4.0
512,21,3.0
512,26,4.0
512,35,4.0
512,73,4.0
512,85,4.0
512,96,4.0
512,102,5.0
512,108,3.0
512,117,5.0
512,121,3.0
512,128,3.0
512,146,2.0
512,151,3.0
512,152,4.0
512,192,4.0
512,215,4.0
512,219,5.0
512,248,3.0
512,249,4.0
512,250,4.0
512,259,3.0
512,264,5.0
512,269,5.0
512,301,4.0
512,303,5.0
512,322,5.0
512,325,4.0
512,327,3.0
512,336,4.0
512,337,4.0
512,342,5.0
512,367,3.0
512,370,5.0
512,373,3.0
512,382,4.0
512,391,2.0
512,399,3.0
512,403,5.0
512,409,4.0
512,414,5.0
512,415,5.0
512,441,4.0
512,446,5.0
512,450,2.0
512,457,5.0
513,31,3.0
513,43,3.0
513,86,4.0
513,107,5.0
513,112,4.0
513,115,3.0
513,118,4.0
513,136,4.0
513,175,3.0
513,180,3.0
513,195,4.0
513,213,5.0
513,218,3.0
513,244,5.0
513,258,4.0
513,274,3.0
513,283,3.0
513,288,4.0
513,344,3.0
513,355,4.0
513,358,4.0
513,383,4.0
513,393,4.0
513,395,3.0
513,418,4.0
513,444,5.0
513,455,4.0
513,456,3.0
514,31,3.0
514,64,3.0
514,86,4.0
514,112,3.0
514,115,3.0
514,135,3.0
514,136,3.0
514,168,4.0
514,175,4.0
514,180,4.0
514,184,5.0
514,197,4.0
514,213,5.0
514,256,4.0
514,258,4.0
514,283,4.0
514,311,2.0
514,344,5.0
514,374,2.0
514,393,5.0
514,406,5.0
514,432,4.0
515,5,3.0
515,30,3.0
515,56,3.0
515,78,4.0
515,86,4.0
515,115,4.0
515,168,5.0
515,180,3.0
515,184,3.0
515,189,3.0
515,203,4.0
515,213,3.0
515,232,5.0
515,279,5.0
515,283,2.0
515,293,5.0
515,311,4.0
515,312,3.0
515,383,5.0
515,405,4.0
515,406,4.0
515,411,4.0
515,412,5.0
515,455,5.0
516,30,3.0
516,31,5.0
516,43,2.0
516,56,3.0
516,112,3.0
516,118,4.0
516,124,5.0
516,135,5.0
516,138,4.0
516,166,4.0
516,168,5.0
516,184,5.0
516,189,5.0
516,218,5.0
516,232,3.0
516,238,4.0
516,244,3.0
516,274,4.0
516,279,3.0
516,283,5.0
516,293,4.0
516,295,5.0
516,305,4.0
516,311,5.0
516,332,5.0
516,356,5.0
516,395,3.0
516,405,2.0
516,418,4.0
516,455,3.0
517,11,4.0
517,21,2.0
517,23,3.0
517,26,3.0
517,35,4.0
517,67,3.0
517,85,3.0
517,90,4.0
517,94,4.0
517,96,2.0
517,111,3.0
517,116,4.0
517,126,3.0
517,129,4.0
517,141,4.0
517,144,3.0
517,146,1.0
517,215,3.0
517,219,3.0
517,224,4.0
517,227,5.0
517,236,3.0
517,237,3.0
517,241,5.0
517,242,3.0
517,248,4.0
517,249,4.0
517,250,2.0
517,263,4.0
517,266,3.0
517,267,4.0
517,270,2.0
517,273,2.0
517,303,4.0
517,309,5.0
517,324,3.0
517,325,3.0
517,336,4.0
517,341,4.0
517,350,3.0
517,353,2.0
517,359,4.0
517,362,3.0
517,364,4.0
517,366,3.0
517,373,3.0
517,382,3.0
517,401,5.0
517,414,4.0
517,424,3.0
517,427,3.0
517,441,2.0
517,442,3.0
517,446,3.0
517,448,3.0
517,449,5.0
517,450,4.0
517,457,1.0
518,5,4.0
518,31,4.0
518,56,4.0
518,78,4.0
518,86,5.0
518,124,3.0
518,136,3.0
518,138,3.0
518,139,4.0
518,180,3.0
518,255,4.0
518,288,4.0
518,305,5.0
518,306,4.0
518,311,4.0
518,338,5.0
518,356,4.0
518,358,3.0
518,379,4.0
518,395,3.0
518,406,4.0
518,412,3.0
518,438,5.0
518,444,3.0
519,43,5.0
519,56,4.0
519,107,5.0
519,118,5.0
519,124,3.0
519,136,2.0
519,197,5.0
519,203,5.0
519,238,5.0
519,244,4.0
519,256,4.0
519,274,5.0
519,283,5.0
519,288,4.0
519,293,3.0
519,295,5.0
519,305,4.0
519,311,5.0
519,312,2.0
519,318,4.0
519,338,4.0
519,344,4.0
519,356,3.0
519,374,3.0
519,379,3.0
519,388,5.0
519,395,5.0
519,405,2.0
519,406,5.0
519,411,5.0
519,432,4.0
519,444,5.0
520,6,4.0
520,11,1.0
520,23,2.0
520,62,4.0
520,73,3.0
520,90,3.0
520,94,2.0
520,102,4.0
520,108,3.0
520,116,4.0
520,121,3.0
520,122,1.0
520,128,3.0
520,144,5.0
520,149,1.0
520,151,4.0
520,174,3.0
520,192,3.0
520,194,5.0
520,204,3.0
520,210,2.0
520,219,2.0
520,224,3.0
520,225,3.0
520,249,3.0
520,259,3.0
520,264,3.0
520,267,4.0
520,270,3.0
520,273,3.0
520,282,4.0
520,284,3.0
520,299,4.0
520,301,3.0
520,303,2.0
520,309,4.0
520,314,2.0
520,327,4.0
520,337,2.0
520,349,4.0
520,350,5.0
520,353,4.0
520,364,4.0
520,370,3.0
520,373,3.0
520,382,3.0
520,384,2.0
520,400,1.0
520,403,5.0
520,425,4.0
520,427,4.0
520,441,4.0
520,442,4.0
520,448,4.0
520,457,4.0
521,6,3.0
521,21,3.0
521,35,4.0
521,62,4.0
521,73,3.0
521,85,3.0
521,87,4.0
521,97,4.0
521,102,4.0
521,104,4.0
521,111,4.0
521,128,5.0
521,145,3.0
521,148,3.0
521,152,4.0
521,174,3.0
521,183,3.0
521,210,4.0
521,215,5.0
521,225,3.0
521,227,2.0
521,241,3.0
521,249,4.0
521,250,2.0
521,259,4.0
521,266,3.0
521,282,4.0
521,301,5.0
521,309,3.0
521,325,4.0
521,327,3.0
521,336,3.0
521,337,4.0
521,359,2.0
521,362,3.0
521,363,4.0
521,364,2.0
521,369,4.0
521,373,3.0
521,400,3.0
521,401,3.0
521,403,3.0
521,419,2.0
521,425,3.0
521,427,2.0
521,436,5.0
521,437,3.0
521,442,3.0
521,448,4.0
521,450,2.0
521,457,2.0
522,56,3.0
522,64,4.0
522,95,4.0
522,107,3.0
522,115,4.0
522,135,3.0
522,136,3.0
522,175,3.0
522,180,3.0
522,184,4.0
522,212,4.0
522,218,4.0
522,255,3.0
522,274,3.0
522,283,5.0
522,293,3.0
522,305,4.0
522,311,5.0
522,318,4.0
522,355,4.0
522,379,3.0
522,383,2.0
522,393,4.0
522,395,5.0
522,405,3.0
522,418,4.0
522,432,4.0
522,444,3.0
523,31,4.0
523,78,4.0
523,124,4.0
523,135,5.0
523,136,4.0
523,139,5.0
523,166,3.0
523,175,4.0
523,180,4.0
523,212,3.0
523,213,3.0
523,255,5.0
523,256,4.0
523,258,3.0
523,293,4.0
523,295,3.0
523,318,5.0
523,358,3.0
523,388,5.0
523,405,4.0
523,411,5.0
523,412,4.0
523,418,3.0
523,432,4.0
523,438,5.0
523,444,4.0
523,455,3.0
523,456,3.0
524,2,4.0
524,67,4.0
524,84,3.0
524,90,4.0
524,94,4.0
524,104,3.0
524,117,5.0
524,130,3.0
524,144,3.0
524,146,3.0
524,148,4.0
524,174,4.0
524,185,4.0
524,202,5.0
524,236,4.0
524,237,4.0
524,253,3.0
524,259,4.0
524,266,4.0
524,269,3.0
524,270,3.0
524,284,5.0
524,300,5.0
524,314,3.0
524,315,5.0
524,319,3.0
524,337,4.0
524,341,4.0
524,346,3.0
524,366,4.0
524,369,3.0
524,391,3.0
524,401,4.0
524,414,3.0
524,415,4.0
524,424,4.0
524,427,4.0
524,441,3.0
524,442,3.0
524,446,5.0
524,448,3.0
524,453,4.0
525,4,2.0
525,8,5.0
525,10,3.0
525,14,5.0
525,18,4.0
525,24,3.0
525,27,4.0
525,28,4.0
525,34,4.0
525,36,4.0
525,37,2.0
525,42,4.0
525,44,3.0
525,49,5.0
525,50,4.0
525,54,3.0
525,70,4.0
525,71,4.0
525,72,4.0
525,83,3.0
525,93,3.0
525,103,4.0
525,110,4.0
525,114,3.0
525,132,3.0
525,134,5.0
525,142,4.0
525,147,4.0
525,170,4.0
525,171,4.0
525,178,5.0
525,188,4.0
525,196,3.0
525,199,4.0
525,201,3.0
525,207,3.0
525,209,3.0
525,216,5.0
525,217,4.0
525,221,4.0
525,240,5.0
525,252,3.0
525,265,5.0
525,272,2.0
525,277,4.0
525,286,4.0
525,292,5.0
525,297,3.0
525,302,4.0
525,313,4.0
525,321,4.0
525,329,5.0
525,334,2.0
525,347,4.0
525,352,3.0
525,365,5.0
525,371,3.0
525,372,3.0
525,381,5.0
525,390,2.0
525,394,3.0
525,396,4.0
525,397,5.0
525,402,4.0
525,413,4.0
525,416,3.0
525,417,3.0
525,429,3.0
525,433,4.0
525,434,3.0
525,435,4.0
525,443,3.0
526,5,4.0
526,64,5.0
526,107,5.0
526,112,4.0
526,166,3.0
526,184,3.0
526,189,4.0
526,195,4.0
526,213,3.0
526,218,4.0
526,232,3.0
526,244,4.0
526,274,5.0
526,283,5.0
526,293,3.0
526,306,5.0
526,318,5.0
526,338,3.0
526,355,4.0
526,379,4.0
526,383,3.0
526,388,5.0
526,395,3.0
526,438,4.0
526,444,4.0
527,5,5.0
527,30,2.0
527,43,4.0
527,64,4.0
527,78,4.0
527,107,5.0
527,112,4.0
527,115,4.0
527,124,3.0
527,136,3.0
527,168,4.0
527,180,4.0
527,197,4.0
527,213,5.0
527,238,3.0
527,244,5.0
527,256,5.0
527,283,5.0
527,293,3.0
527,295,4.0
527,306,3.0
527,312,3.0
527,318,3.0
527,332,3.0
527,338,5.0
527,356,4.0
527,358,5.0
527,374,5.0
527,383,4.0
527,388,3.0
527,393,4.0
527,395,3.0
527,406,4.0
527,412,3.0
527,456,4.0
528,8,4.0
528,20,3.0
528,24,4.0
528,25,4.0
528,27,5.0
528,33,3.0
528,36,3.0
528,37,4.0
528,42,3.0
528,46,5.0
528,48,5.0
528,49,3.0
528,50,3.0
528,57,2.0
528,74,5.0
528,82,4.0
528,83,5.0
528,99,3.0
528,100,3.0
528,125,5.0
528,132,4.0
528,134,3.0
528,147,3.0
528,158,4.0
528,161,4.0
528,164,3.0
528,170,4.0
528,171,3.0
528,172,3.0
528,201,4.0
528,216,5.0
528,228,5.0
528,233,5.0
528,234,4.0
528,260,4.0
528,271,3.0
528,277,4.0
528,298,4.0
528,302,4.0
528,304,5.0
528,313,5.0
528,328,5.0
528,333,5.0
528,345,4.0
528,347,3.0
528,377,3.0
528,390,4.0
528,394,4.0
528,397,4.0
528,404,3.0
528,413,4.0
528,416,5.0
528,421,5.0
528,428,3.0
528,434,3.0
528,443,4.0
528,445,5.0
528,452,4.0
529,31,5.0
529,56,4.0
529,64,3.0
529,86,4.0
529,95,3.0
529,107,3.0
529,112,4.0
529,115,5.0
529,124,2.0
529,135,4.0
529,136,4.0
529,166,5.0
529,168,3.0
529,175,3.0
529,184,4.0
529,189,4.0
529,197,4.0
529,213,5.0
529,218,3.0
529,232,3.0
529,279,4.0
529,283,3.0
529,305,5.0
529,306,5.0
529,311,4.0
529,312,2.0
529,318,3.0
529,355,4.0
529,358,3.0
529,374,4.0
529,395,4.0
529,406,4.0
529,411,4.0
529,412,5.0
529,432,5.0
530,2,4.0
530,23,3.0
530,26,4.0
530,35,3.0
530,62,4.0
530,67,3.0
530,73,4.0
530,87,3.0
530,96,4.0
530,104,4.0
530,111,5.0
530,128,2.0
530,130,4.0
530,133,3.0
530,145,4.0
530,146,1.0
530,148,4.0
530,151,4.0
530,152,5.0
530,174,3.0
530,185,3.0
530,194,3.0
530,222,2.0
530,248,3.0
530,249,3.0
530,262,5.0
530,263,3.0
530,264,4.0
530,273,3.0
530,299,4.0
530,301,3.0
530,303,4.0
530,315,5.0
530,325,5.0
530,327,4.0
530,342,4.0
530,348,3.0
530,349,3.0
530,362,3.0
530,364,3.0
530,399,4.0
530,401,3.0
530,414,4.0
530,419,3.0
530,424,2.0
530,427,2.0
530,442,3.0
530,446,2.0
530,448,5.0
530,450,3.0
530,453,4.0
531,31,4.0
531,56,4.0
531,64,4.0
531,78,2.0
531,107,5.0
531,112,4.0
531,138,4.0
531,139,2.0
531,175,3.0
531,195,3.0
531,197,3.0
531,218,4.0
531,232,3.0
531,238,4.0
531,244,3.0
531,255,3.0
531,274,4.0
531,305,5.0
531,306,4.0
531,312,5.0
531,332,2.0
531,338,4.0
531,344,4.0
531,355,3.0
531,356,4.0
531,432,4.0
531,444,3.0
531,456,4.0
532,21,2.0
532,23,3.0
532,62,4.0
532,84,3.0
532,94,3.0
532,96,4.0
532,104,4.0
532,116,3.0
532,122,4.0
532,126,4.0
532,129,3.0
532,148,4.0
532,151,4.0
532,185,4.0
532,194,4.0
532,204,3.0
532,219,3.0
532,237,5.0
532,242,5.0
532,262,3.0
532,270,4.0
532,282,4.0
532,284,3.0
532,291,3.0
532,300,1.0
532,309,4.0
532,319,3.0
532,322,4.0
532,325,3.0
532,327,2.0
532,341,3.0
532,346,4.0
532,349,2.0
532,350,2.0
532,369,3.0
532,382,2.0
532,415,3.0
532,422,2.0
532,427,2.0
532,442,2.0
533,2,5.0
533,6,2.0
533,62,3.0
533,67,5.0
533,84,3.0
533,85,4.0
533,94,3.0
533,97,3.0
533,108,4.0
533,111,5.0
533,116,2.0
533,121,4.0
533,128,5.0
533,129,3.0
533,133,4.0
533,141,4.0
533,144,2.0
533,148,5.0
533,149,3.0
533,151,4.0
533,174,4.0
533,185,4.0
533,192,5.0
533,204,3.0
533,219,4.0
533,225,3.0
533,241,3.0
533,246,4.0
533,248,4.0
533,262,4.0
533,269,4.0
533,273,4.0
533,282,5.0
533,303,4.0
533,336,4.0
533,341,3.0
533,348,5.0
533,362,4.0
533,363,4.0
533,366,3.0
533,367,4.0
533,382,4.0
533,399,4.0
533,400,4.0
533,401,5.0
533,403,4.0
533,414,4.0
533,427,5.0
533,442,4.0
533,449,4.0
533,450,4.0
534,3,4.0
534,13,5.0
534,22,4.0
534,40,3.0
534,41,2.0
534,81,4.0
534,91,5.0
534,113,4.0
534,140,5.0
534,156,4.0
534,177,5.0
534,223,3.0
534,226,5.0
534,251,4.0
534,257,4.0
534,261,3.0
534,276,4.0
534,280,2.0
534,289,2.0
534,320,4.0
534,323,2.0
534,331,5.0
534,339,4.0
534,351,4.0
534,357,5.0
534,361,4.0
534,380,3.0
534,407,3.0
534,423,4.0
534,431,2.0
534,439,3.0
535,5,4.0
535,30,2.0
535,56,4.0
535,95,3.0
535,115,3.0
535,118,5.0
535,124,4.0
535,136,4.0
535,175,5.0
535,195,4.0
535,203,4.0
535,218,5.0
535,238,3.0
535,256,4.0
535,258,3.0
535,306,3.0
535,311,5.0
535,312,4.0
535,318,4.0
535,332,3.0
535,358,3.0
535,374,3.0
535,379,5.0
535,393,4.0
535,405,3.0
535,406,3.0
535,438,3.0
535,444,5.0
535,456,2.0
536,4,2.0
536,10,4.0
536,14,3.0
536,16,4.0
536,28,4.0
536,34,4.0
536,37,3.0
536,45,5.0
536,51,4.0
536,54,5.0
536,57,3.0
536,65,3.0
536,68,5.0
536,71,4.0
536,76,3.0
536,77,3.0
536,82,3.0
536,100,3.0
536,114,3.0
536,132,4.0
536,154,4.0
536,161,4.0
536,176,4.0
536,191,4.0
536,196,4.0
536,199,5.0
536,201,3.0
536,216,3.0
536,217,4.0
536,228,3.0
536,233,4.0
536,235,5.0
536,240,4.0
536,245,5.0
536,254,3.0
536,265,5.0
536,275,4.0
536,286,4.0
536,292,3.0
536,294,4.0
536,302,4.0
536,304,3.0
536,316,4.0
536,317,3.0
536,321,3.0
536,328,5.0
536,330,4.0
536,333,4.0
536,335,4.0
536,343,4.0
536,365,3.0
536,368,3.0
536,386,2.0
536,390,4.0
536,392,4.0
536,397,3.0
536,404,4.0
536,408,5.0
536,413,4.0
536,434,3.0
536,443,3.0
536,452,5.0
536,454,3.0
536,458,4.0
537,5,4.0
537,30,2.0
537,31,2.0
537,64,3.0
537,86,5.0
537,95,3.0
537,115,4.0
537,138,4.0
537,139,4.0
537,166,3.0
537,180,4.0
537,195,5.0
537,197,4.0
537,213,2.0
537,232,5.0
537,238,3.0
537,244,3.0
537,255,5.0
537,256,5.0
537,258,3.0
537,293,2.0
537,295,4.0
537,306,5.0
537,312,5.0
537,332,3.0
537,344,3.0
537,355,5.0
537,356,4.0
537,383,4.0
537,388,4.0
537,393,4.0
537,395,4.0
537,405,3.0
537,406,4.0
538,7,4.0
538,9,3.0
538,12,5.0
538,13,3.0
538,17,4.0
538,39,3.0
538,40,5.0
538,41,3.0
538,53,3.0
538,58,2.0
538,59,4.0
538,63,4.0
538,66,3.0
538,69,5.0
538,91,4.0
538,106,4.0
538,113,4.0
538,131,3.0
538,143,2.0
538,177,5.0
538,200,4.0
538,205,3.0
538,208,4.0
538,211,3.0
538,220,5.0
538,239,2.0
538,257,4.0
538,285,3.0
538,289,3.0
538,323,3.0
538,351,4.0
538,380,4.0
538,389,3.0
538,410,5.0
538,423,3.0
538,439,2.0
539,0,4.0
539,13,3.0
539,19,5.0
539,22,5.0
539,38,4.0
539,40,3.0
539,53,4.0
539,63,4.0
539,75,3.0
539,81,3.0
539,89,3.0
539,91,4.0
539,101,5.0
539,140,4.0
539,156,4.0
539,157,4.0
539,163,4.0
539,181,3.0
539,205,3.0
539,211,4.0
539,223,3.0
539,226,5.0
539,239,4.0
539,257,3.0
539,261,3.0
539,280,4.0
539,289,3.0
539,323,3.0
539,326,4.0
539,331,4.0
539,351,4.0
539,357,2.0
539,380,5.0
539,385,3.0
539,407,2.0
539,420,5.0
539,431,3.0
539,439,4.0
540,11,5.0
540,21,4.0
540,55,4.0
540,67,4.0
540,84,5.0
540,90,4.0
540,94,4.0
540,97,3.0
540,111,4.0
540,116,5.0
540,117,4.0
540,122,3.0
540,129,3.0
540,146,4.0
540,148,4.0
540,183,4.0
540,185,4.0
540,194,5.0
540,210,4.0
540,219,5.0
540,225,3.0
540,241,4.0
540,242,3.0
540,246,3.0
540,259,5.0
540,263,5.0
540,282,5.0
540,284,5.0
540,291,5.0
540,300,4.0
540,309,3.0
540,314,3.0
540,324,3.0
540,327,3.0
540,336,4.0
540,341,3.0
540,348,3.0
540,349,5.0
540,353,5.0
540,367,3.0
540,370,5.0
540,373,4.0
540,399,3.0
540,400,5.0
540,401,5.0
540,403,5.0
540,414,3.0
540,425,4.0
540,442,4.0
540,449,5.0
541,1,3.0
541,3,5.0
541,13,4.0
541,15,4.0
541,32,3.0
541,38,4.0
541,39,4.0
541,41,4.0
541,63,5.0
541,66,3.0
541,75,4.0
541,81,2.0
541,89,3.0
541,91,4.0
541,92,4.0
541,113,5.0
541,137,3.0
541,140,4.0
541,173,5.0
541,205,4.0
541,208,3.0
541,220,4.0
541,223,3.0
541,231,3.0
541,261,3.0
541,276,3.0
541,285,4.0
541,289,4.0
541,307,4.0
541,323,3.0
541,326,4.0
541,351,4.0
541,380,5.0
541,385,3.0
541,389,3.0
541,410,5.0
541,423,4.0
541,439,3.0
541,451,2.0
542,1,4.0
542,3,4.0
542,7,3.0
542,9,3.0
542,12,3.0
542,13,5.0
542,19,3.0
542,29,3.0
542,41,4.0
542,53,3.0
542,66,3.0
542,69,4.0
542,89,4.0
542,91,5.0
542,101,4.0
542,106,4.0
542,131,5.0
542,137,3.0
542,155,3.0
542,181,4.0
542,200,4.0
542,205,3.0
542,208,2.0
542,220,2.0
542,223,4.0
542,226,4.0
542,231,4.0
542,239,4.0
542,257,5.0
542,261,3.0
542,276,5.0
542,280,5.0
542,307,4.0
542,320,4.0
542,323,3.0
542,331,3.0
542,376,4.0
542,380,5.0
542,385,5.0
542,389,4.0
542,431,3.0
542,439,4.0
543,1,5.0
543,17,5.0
543,41,4.0
543,53,4.0
543,89,4.0
543,92,5.0
543,98,5.0
543,101,4.0
543,119,5.0
543,140,5.0
543,143,3.0
543,156,3.0
543,177,4.0
543,186,4.0
543,190,3.0
543,193,3.0
543,211,3.0
543,239,5.0
543,276,4.0
543,280,3.0
543,289,2.0
543,323,3.0
543,331,5.0
543,351,4.0
543,361,5.0
543,376,4.0
543,380,4.0
543,407,3.0
543,426,4.0
543,431,4.0
543,451,3.0
544,13,4.0
544,15,5.0
544,19,4.0
544,22,4.0
544,38,5.0
544,39,3.0
544,41,3.0
544,58,4.0
544,59,5.0
544,60,4.0
544,91,4.0
544,98,4.0
544,101,5.0
544,106,4.0
544,119,3.0
544,155,4.0
544,156,5.0
544,157,4.0
544,163,3.0
544,173,3.0
544,186,3.0
544,190,2.0
544,220,5.0
544,223,3.0
544,239,4.0
544,251,4.0
544,285,3.0
544,310,3.0
544,326,3.0
544,331,3.0
544,351,4.0
544,357,4.0
544,376,3.0
544,380,3.0
544,385,3.0
544,407,5.0
544,410,3.0
544,426,4.0
544,431,2.0
544,439,3.0
544,451,4.0
545,2,5.0
545,23,3.0
545,55,4.0
545,84,3.0
545,94,3.0
545,96,3.0
545,97,3.0
545,102,3.0
545,108,5.0
545,126,3.0
545,129,4.0
545,130,3.0
545,141,2.0
545,144,3.0
545,146,3.0
545,152,3.0
545,174,4.0
545,185,2.0
545,192,2.0
545,202,4.0
545,204,2.0
545,215,3.0
545,219,4.0
545,224,3.0
545,225,3.0
545,236,3.0
545,241,2.0
545,249,4.0
545,250,4.0
545,262,3.0
545,263,4.0
545,291,3.0
545,299,2.0
545,300,3.0
545,303,3.0
545,309,3.0
545,314,3.0
545,319,3.0
545,322,3.0
545,327,4.0
545,342,3.0
545,346,4.0
545,348,4.0
545,364,3.0
545,367,3.0
545,370,4.0
545,382,3.0
545,419,3.0
545,422,3.0
545,424,3.0
545,425,4.0
545,427,3.0
545,437,4.0
545,442,4.0
545,450,4.0
545,453,2.0
545,457,3.0
546,30,4.0
546,64,3.0
546,86,3.0
546,95,4.0
546,107,4.0
546,136,3.0
546,139,5.0
546,175,3.0
546,184,4.0
546,212,4.0
546,238,5.0
546,244,3.0
546,288,4.0
546,293,5.0
546,295,4.0
546,306,3.0
546,311,5.0
546,312,4.0
546,318,4.0
546,332,3.0
546,344,2.0
546,395,3.0
546,405,3.0
546,411,4.0
546,432,4.0
546,438,3.0
546,455,4.0
547,26,3.0
547,35,3.0
547,73,3.0
547,87,2.0
547,94,2.0
547,104,4.0
547,108,2.0
547,117,2.0
547,130,4.0
547,141,2.0
547,146,4.0
547,148,4.0
547,151,3.0
547,174,4.0
547,224,3.0
547,227,4.0
547,236,2.0
547,237,3.0
547,250,3.0
547,264,4.0
547,266,4.0
547,267,4.0
547,282,4.0
547,284,2.0
547,319,3.0
547,322,5.0
547,327,3.0
547,337,2.0
547,341,3.0
547,359,3.0
547,362,3.0
547,363,4.0
547,364,3.0
547,366,3.0
547,403,5.0
547,415,4.0
547,424,4.0
547,441,4.0
547,442,2.0
547,449,2.0
547,450,3.0
547,457,3.0
548,10,3.0
548,14,5.0
548,16,4.0
548,18,4.0
548,27,5.0
548,36,4.0
548,45,4.0
548,48,3.0
548,51,3.0
548,52,4.0
